TreeID,DBH,PlotSize,Latitude,Longitude,species
5214.0,1.0,other,37.769467407522896,-122.424551705821,other
236224.0,6.0,other,37.7400464320877,-122.38515006152201,Magnolia
230151.0,12.0,4x4,37.7801623757286,-122.44062346036199,Metrosideros
25708.0,35.0,other,37.753338590028,-122.42544803402399,other
24812.0,10.0,other,37.7805760973259,-122.457897862346,other
195045.0,6.0,4x4,37.7818440417219,-122.43704902046998,other
7350.0,12.0,other,37.7877138091859,-122.443951383666,Platanus
231129.0,20.0,other,37.80348159588821,-122.40826430805402,Ficus
100816.0,18.0,other,37.8032072253646,-122.41041331411199,Ficus
14058.0,22.0,3x3,37.803032589908106,-122.4119030734,other
221428.0,5.0,other,37.780121354581105,-122.42814858004101,Pittosporum
216488.0,10.0,other,37.7668905539726,-122.421967318656,Lophostemon
193091.0,12.0,3x3,37.78848437664021,-122.430043414021,Magnolia
2190.0,3.0,other,37.7544696223947,-122.416348565858,Pyrus
5563.0,4.0,other,37.7297887395904,-122.392600482998,other
124177.0,3.0,3x3,37.7331585757016,-122.391429927203,Pyrus
6322.0,3.0,3x3,37.7775802046297,-122.43843514847099,Pyrus
3094.0,45.0,other,37.7892615083399,-122.43021493095699,Platanus
15433.0,14.0,3x3,37.8002021701058,-122.434091743886,other
143018.0,3.0,3x3,37.739901571095,-122.38655841155001,other
13046.0,3.0,3x3,37.7784557229826,-122.43367923622401,other
13070.0,100.0,4x4,37.7705146429615,-122.445505607921,other
27411.0,6.0,other,37.7555806376415,-122.38786561392901,Lophostemon
141829.0,3.0,3x3,37.77523321493409,-122.43796053363701,other
139734.0,7.0,4x4,37.7832276265901,-122.421077496141,Platanus
229022.0,0.0,other,37.708658698704795,-122.45336973165199,Metrosideros
17847.0,25.0,3x3,37.7810182911755,-122.42753224810801,other
238894.0,9.0,other,37.7441925761806,-122.420903147917,Platanus
200822.0,18.0,other,37.7572123783538,-122.40943952063299,Lophostemon
22300.0,3.0,3x3,37.773269585855104,-122.444405811275,other
18283.0,2.0,other,37.788523627097,-122.425164323999,other
97601.0,45.0,3x3,37.78944514042061,-122.427292872615,other
200823.0,8.0,other,37.7669677904545,-122.417560553376,Pyrus
2976.0,3.0,other,37.7754547855001,-122.424474886956,Pyrus
13179.0,3.0,3x3,37.778240327396105,-122.434229790526,Pittosporum
8248.0,100.0,3x3,37.8005466318744,-122.431404778789,Ficus
14837.0,25.0,3x3,37.7668229855288,-122.43111632094801,Lophostemon
14582.0,24.0,3x3,37.7887484569995,-122.42686598915199,other
200488.0,8.0,4x4,37.7792137381495,-122.42652924677799,other
24631.0,13.0,other,37.740714236277,-122.46559677389799,Platanus
23276.0,0.0,other,37.8034425497953,-122.42498731221201,other
177641.0,70.0,3x3,37.798388195314296,-122.418798140138,Ficus
22619.0,18.0,other,37.7781341613075,-122.42668800624901,other
245468.0,100.0,4x4,37.781482766726896,-122.447748586483,other
2333.0,10.0,3x3,37.7867719177417,-122.42141044944701,Platanus
7067.0,18.0,3x3,37.7872601830687,-122.44752906213199,Platanus
250070.0,40.0,3x3,37.8007374433085,-122.42985071173901,other
2952.0,21.0,other,37.7654037766697,-122.452823145368,other
241326.0,45.0,3x3,37.7866067115462,-122.450890739631,Platanus
244318.0,7.0,other,37.7666036064,-122.415533646066,other
14853.0,18.0,4x4,37.801050393337604,-122.41103847024901,Magnolia
13143.0,18.0,other,37.7655652095945,-122.452709425124,Pittosporum
19194.0,16.0,other,37.7885096634197,-122.446591180632,other
17806.0,14.0,3x3,37.7882662649831,-122.43821467397,Platanus
14734.0,3.0,3x3,37.7756164008395,-122.424857632506,other
2939.0,25.0,other,37.7755026358833,-122.42575415301701,other
218199.0,19.0,other,37.794435449198495,-122.418178770753,Ficus
172952.0,17.0,3x3,37.7950087418189,-122.42656470240699,other
11089.0,12.0,other,37.778524236985895,-122.433029133637,Pittosporum
12282.0,12.0,3x3,37.777041804334296,-122.43152212680799,Ficus
14441.0,12.0,4x4,37.7869169843519,-122.426213757225,Ficus
23334.0,3.0,other,37.752651382065395,-122.42283164626998,Tristaniopsis
3124.0,13.0,other,37.7591242363206,-122.436703937943,Lophostemon
242526.0,3.0,other,37.7617204082059,-122.50180314292801,other
6073.0,1.0,other,37.7642608257117,-122.426194678137,Magnolia
13128.0,12.0,4x4,37.78154623162111,-122.42327383483999,Tristaniopsis
237914.0,15.0,other,37.7732826991746,-122.43579295981199,Ficus
3161.0,15.0,other,37.7864552256154,-122.43120755079399,Ficus
242525.0,30.0,3x3,37.79689904571449,-122.423828167031,other
18523.0,4.0,other,37.77312160659511,-122.42359225870001,Pyrus
221739.0,19.0,other,37.752504601916,-122.413119756879,Ficus
18055.0,12.0,3x3,37.7768719817661,-122.43749364217301,other
131895.0,24.0,other,37.7363914002406,-122.38214713169901,other
3043.0,21.0,3x3,37.8005454550984,-122.42964001675399,Ficus
6921.0,12.0,other,37.7744360439082,-122.43779659970501,Tristaniopsis
245226.0,15.0,other,37.735815058901,-122.386027719813,Pyrus
127778.0,12.0,3x3,37.7751327920886,-122.42979022245899,Metrosideros
9930.0,12.0,other,37.775887617266605,-122.406599041617,Pyrus
2943.0,16.0,3x3,37.7866642791044,-122.44440512772499,other
14830.0,3.0,other,37.75265016257671,-122.41267655749901,other
7169.0,18.0,3x3,37.7526254609089,-122.412835893087,Ficus
5208.0,36.0,other,37.8030709297568,-122.41401019958,Lophostemon
14491.0,12.0,other,37.7653222658326,-122.431912650355,Platanus
21606.0,3.0,3x3,37.7666572770255,-122.426731495165,Magnolia
10189.0,3.0,3x3,37.803455608926704,-122.408415674405,other
141859.0,3.0,3x3,37.781770875875004,-122.45390479883801,Metrosideros
228661.0,12.0,4x4,37.778579430545896,-122.431524477475,Ficus
183687.0,25.0,4x4,37.7897897754213,-122.400952192186,Platanus
229286.0,2.0,4x4,37.7794635560295,-122.42359898745899,other
22600.0,3.0,other,37.7898999837554,-122.455703055979,Platanus
247377.0,12.0,3x3,37.775543852304004,-122.426596415205,Lophostemon
138091.0,9.0,other,37.7779490450386,-122.405101020214,other
23464.0,4.0,other,37.741488104692,-122.42344184796002,Lophostemon
239150.0,12.0,other,37.7414280560726,-122.423478506131,Lophostemon
224530.0,6.0,4x4,37.7413523657119,-122.422501756572,Platanus
8187.0,12.0,3x3,37.788369180682295,-122.430979161307,other
590.0,70.0,3x3,37.7938291055709,-122.41804421508002,Ficus
199389.0,45.0,4x4,37.7797710494845,-122.413068191044,Platanus
13126.0,12.0,3x3,37.788020616507104,-122.44154103868799,Platanus
5189.0,24.0,other,37.7529202865107,-122.408064458251,Ficus
196952.0,18.0,3x3,37.773800058267604,-122.440304458977,Lophostemon
6967.0,24.0,3x3,37.772420388962296,-122.451026246506,other
196579.0,5.0,other,37.7621058621135,-122.41708636154301,Pyrus
18077.0,7.0,other,37.7773244619044,-122.46373753196501,Ficus
220490.0,2.0,other,37.7694174354079,-122.44528708087499,other
588.0,3.0,other,37.780783765197604,-122.43905936736999,Platanus
98725.0,12.0,3x3,37.782011588916795,-122.43839333989901,Magnolia
4703.0,3.0,other,37.7806770791096,-122.408181831346,Pyrus
246373.0,6.0,other,37.7448967968639,-122.420205198271,other
5343.0,16.0,other,37.7748318806023,-122.423581789147,Ficus
13014.0,3.0,3x3,37.7896542499749,-122.426546164276,Platanus
8736.0,30.0,3x3,37.805067041968,-122.420317765078,other
14813.0,18.0,other,37.7523796734842,-122.416847415286,Ficus
13618.0,6.0,other,37.7854097192823,-122.431644121578,Pyrus
9731.0,4.0,other,37.7798272025121,-122.430488845982,other
26404.0,8.0,other,37.781839354336,-122.428640459804,other
18887.0,4.0,other,37.7818141337717,-122.42880761506001,other
6935.0,18.0,4x4,37.7805267238289,-122.43990709148198,other
192430.0,19.0,3x3,37.7992238445501,-122.441786579885,other
26216.0,3.0,3x3,37.772234267135,-122.414654224229,Magnolia
134349.0,10.0,other,37.7865772450958,-122.45282005522101,Platanus
26215.0,13.0,other,37.799828054976395,-122.437082936374,Ficus
28362.0,17.0,other,37.7998741075374,-122.436674526744,Ficus
7330.0,19.0,other,37.798046941256,-122.418733064272,Ficus
17869.0,6.0,3x3,37.783595398064996,-122.42077367996401,Platanus
11021.0,3.0,3x3,37.7783545332764,-122.434432710417,other
13965.0,4.0,other,37.77602256411721,-122.411526952315,Lophostemon
3070.0,27.0,other,37.7750904655336,-122.430070401808,other
245411.0,12.0,3x3,37.78153687853621,-122.43100205797701,other
7055.0,12.0,3x3,37.7795835769795,-122.439895576072,other
7098.0,8.0,3x3,37.7896706584215,-122.434792120457,Pittosporum
11037.0,17.0,3x3,37.7891803678189,-122.43239939681801,Platanus
241305.0,34.0,other,37.784019731735604,-122.458974806266,other
123705.0,12.0,3x3,37.7889217363036,-122.44170876675699,Prunus
26069.0,6.0,3x3,37.7750906677438,-122.43655414222,other
246390.0,6.0,2x2,37.7871787298771,-122.425223316098,Ficus
28370.0,12.0,4x4,37.7800336381937,-122.44059432911101,Pittosporum
23549.0,18.0,3x3,37.7839670221208,-122.43437275514,Platanus
1906.0,14.0,other,37.7699142890018,-122.448227967728,Ficus
196887.0,3.0,other,37.802583847399,-122.41324853649999,other
245386.0,21.0,3x3,37.776662267069895,-122.43127518600001,Ficus
244384.0,8.0,other,37.7600756291027,-122.41712128944201,Pyrus
99186.0,12.0,other,37.73251895818471,-122.38414519683998,other
11155.0,3.0,3x3,37.773836083303706,-122.440021850073,Lophostemon
10692.0,12.0,3x3,37.78744398103571,-122.430792808025,Platanus
224699.0,24.0,3x3,37.7810115248297,-122.438889623593,other
138440.0,12.0,3x3,37.7934101878854,-122.424557833777,Pittosporum
138282.0,12.0,3x3,37.7911703975462,-122.415354000191,Platanus
224702.0,16.0,3x3,37.7772836485499,-122.426528085844,other
141844.0,3.0,3x3,37.7754563984119,-122.438005076955,Pyrus
124970.0,24.0,3x3,37.7704239730353,-122.444192144461,other
141841.0,2.0,other,37.7870652894849,-122.43018435992599,Prunus
6077.0,18.0,3x3,37.775177459697396,-122.436789881705,Platanus
13264.0,16.0,other,37.7797578963919,-122.438340667374,other
29049.0,12.0,4x4,37.7795223479045,-122.424080723662,other
3179.0,7.0,other,37.791895159374214,-122.434520737442,Pyrus
143144.0,3.0,other,37.7647301413986,-122.421971048125,Platanus
143141.0,3.0,3x3,37.789082847149,-122.43379176139601,Pyrus
127860.0,12.0,3x3,37.7888403449574,-122.44130195304301,Ficus
23285.0,3.0,other,37.7700463362513,-122.446066968815,other
14859.0,6.0,3x3,37.7812921821228,-122.42048713258998,Lophostemon
192574.0,100.0,4x4,37.7714789673294,-122.436233885162,other
12295.0,19.0,3x3,37.716895724235286,-122.443730556927,Lophostemon
140215.0,3.0,other,37.800493972655296,-122.431866244519,Lophostemon
5944.0,21.0,3x3,37.793748404921,-122.418037314589,Ficus
22782.0,6.0,3x3,37.7782323757584,-122.43431829621201,Prunus
18891.0,12.0,3x3,37.7884161023437,-122.430537433765,Magnolia
2996.0,3.0,3x3,37.7885277407175,-122.429738786656,other
124672.0,6.0,3x3,37.7842227210524,-122.417245491187,Lophostemon
18982.0,30.0,3x3,37.7727347674481,-122.448533971797,other
87638.0,11.0,other,37.77552071705321,-122.426786154864,Lophostemon
10688.0,3.0,3x3,37.7896852939829,-122.419462344328,Arbutus
21585.0,3.0,3x3,37.788944409101,-122.441548395156,Pittosporum
29147.0,18.0,3x3,37.787620606441294,-122.429425346374,Metrosideros
2188.0,18.0,3x3,37.7894692786198,-122.43637530499201,Metrosideros
8461.0,18.0,3x3,37.7822134660516,-122.43844077549801,other
244533.0,3.0,other,37.7742858282579,-122.450310189268,other
4694.0,12.0,3x3,37.7795688238035,-122.43523443397801,Ficus
7163.0,70.0,3x3,37.799544297196995,-122.419033200434,Ficus
238906.0,40.0,3x3,37.7990441048198,-122.44322102307699,Ficus
191499.0,6.0,3x3,37.7858240230682,-122.434742047375,Pittosporum
191494.0,3.0,3x3,37.774457239071104,-122.43756621922199,Pyrus
7050.0,5.0,other,37.7722146987825,-122.429115146464,other
2664.0,3.0,3x3,37.7729217790125,-122.447045463978,Lophostemon
228437.0,2.0,other,37.7722877948852,-122.42954388259199,other
6356.0,18.0,other,37.7797470942537,-122.435423531353,Lophostemon
7980.0,5.0,other,37.7722283522845,-122.42901857547301,other
2848.0,5.0,other,37.7723685822151,-122.428953525151,other
12266.0,26.0,3x4,37.7722102257422,-122.43016441338301,other
5197.0,2.0,other,37.77232554690779,-122.42924796682699,other
10385.0,4.0,other,37.7721427080557,-122.42962941028401,other
141382.0,45.0,3x3,37.791192424647,-122.415172060143,Platanus
4384.0,24.0,other,37.77084574922071,-122.44093688299,other
138181.0,3.0,other,37.7762351536088,-122.43816610813299,Pyrus
10689.0,4.0,other,37.7722280361906,-122.429984331292,other
138642.0,2.0,other,37.7722639846023,-122.429733839468,other
139637.0,6.0,other,37.7722016657998,-122.429202297052,other
14672.0,12.0,3x3,37.7813696081859,-122.435603850031,other
136074.0,6.0,3x3,37.791078581270106,-122.434198088572,Pyrus
136073.0,18.0,3x3,37.789070948203296,-122.421896309963,Platanus
236243.0,24.0,4x4,37.78936213699829,-122.438275289198,other
7336.0,12.0,3x4,37.78325405223279,-122.425964643575,other
18988.0,12.0,3x3,37.788208846394895,-122.446215424205,other
246001.0,18.0,3x3,37.7878042423257,-122.443266492369,Platanus
23213.0,12.0,3x3,37.7755719603818,-122.436281599426,Ficus
10334.0,18.0,3x3,37.7992041978826,-122.445650026744,Platanus
1096.0,19.0,other,37.798831249998,-122.40791009059299,Ficus
13149.0,50.0,4x4,37.7836034869676,-122.408725362824,Platanus
11019.0,3.0,3x3,37.7692958388006,-122.451988492124,Metrosideros
14854.0,6.0,3x3,37.78662443859261,-122.44474274230801,other
17850.0,6.0,3x3,37.7830361411562,-122.42066984425301,Platanus
17844.0,6.0,other,37.796643729085005,-122.40074798855,other
29111.0,3.0,other,37.7981505449739,-122.426609321383,other
7088.0,12.0,3x3,37.7785671526871,-122.42424641558901,Pittosporum
142460.0,18.0,4x4,37.7823073795972,-122.437633572993,Pittosporum
18057.0,3.0,3x3,37.743383247851604,-122.437592066128,other
81846.0,5.0,other,37.7804712472963,-122.432757957966,Tristaniopsis
7026.0,18.0,3x3,37.7989352394136,-122.423882184811,Platanus
18980.0,3.0,3x3,37.7787204453524,-122.424137349487,Pittosporum
2651.0,70.0,3x3,37.7990353231697,-122.419096361621,Ficus
27607.0,16.0,3x3,37.7825563803095,-122.4341685179,Pittosporum
18919.0,3.0,3x3,37.7848340990621,-122.413499258178,Lophostemon
1909.0,18.0,4x4,37.8047304843802,-122.413536170716,other
41127.0,12.0,4x4,37.7870326258746,-122.42647775301799,Platanus
17680.0,40.0,3x3,37.777453421805895,-122.434085798199,Metrosideros
11107.0,30.0,other,37.7996464242096,-122.424038648866,other
13280.0,50.0,3x3,37.8005077858571,-122.419232523471,Ficus
26961.0,45.0,3x3,37.8035840176492,-122.41985060413299,other
28092.0,18.0,3x3,37.800921308526895,-122.424298792155,Platanus
228442.0,10.0,other,37.784829592567895,-122.41438216849899,Lophostemon
7081.0,12.0,3x3,37.79075882281,-122.426173443361,other
244491.0,9.0,3x3,37.796970271119,-122.42383626993,Platanus
137579.0,8.0,3x3,37.8063700535072,-122.41911505491,Lophostemon
90257.0,24.0,4x4,37.7969390538357,-122.41866665564699,Ficus
228443.0,12.0,other,37.7800902256084,-122.412822986117,Platanus
7062.0,9.0,4x4,37.787302788433706,-122.424259698627,other
244494.0,12.0,4x4,37.780224198497294,-122.412662526962,Platanus
10292.0,18.0,3x3,37.791407784388795,-122.434427692684,Ficus
244493.0,65.0,3x3,37.790977423709606,-122.416826726397,Platanus
228440.0,12.0,4x4,37.778250433971714,-122.415523656395,Platanus
118173.0,24.0,4x4,37.7721723399981,-122.452963630149,other
2847.0,45.0,4x4,37.7827734478984,-122.409765610889,Platanus
245175.0,3.0,3x3,37.7803536757274,-122.420293249536,Lophostemon
141613.0,6.0,4x4,37.7816851365454,-122.429876994211,Pyrus
244496.0,3.0,4x4,37.7795131398465,-122.423608445305,other
244492.0,12.0,3x3,37.7786987467479,-122.433528357436,Ficus
228441.0,3.0,other,37.748364843572794,-122.427237482541,Magnolia
17713.0,8.0,other,37.765531067728894,-122.417644702035,Pyrus
7358.0,0.0,3x3,37.7990393633551,-122.443215022549,Lophostemon
27261.0,12.0,3x3,37.787094464568796,-122.43983396035101,Ficus
18939.0,30.0,4x4,37.7722855537803,-122.45206768793,other
6223.0,24.0,3x3,37.775739063409794,-122.425084363796,Tristaniopsis
19037.0,3.0,3x3,37.7220768117153,-122.43983693715201,other
3090.0,24.0,3x3,37.7721981126985,-122.452735379757,other
19234.0,12.0,3x3,37.7919427119246,-122.42246617527799,Pittosporum
18663.0,18.0,3x3,37.7876166770259,-122.444735448586,Platanus
142517.0,40.0,4x4,37.7828996614361,-122.409605500316,Platanus
13804.0,35.0,3x3,37.78949209892461,-122.429989738932,Platanus
10515.0,3.0,3x3,37.7756934337528,-122.43805274745701,Pyrus
18082.0,70.0,3x3,37.7999860999421,-122.419128924277,Ficus
14513.0,35.0,3x3,37.7888181937655,-122.43528627364,Platanus
23266.0,36.0,4x4,37.78165709226779,-122.44777541277399,other
5838.0,18.0,4x4,37.786626683704,-122.433468625779,Ficus
1713.0,6.0,4x4,37.7825399312178,-122.422985066108,Platanus
42633.0,3.0,3x3,37.7371587926313,-122.382652493121,Metrosideros
8019.0,6.0,3x3,37.7992029678306,-122.440219251047,other
19273.0,30.0,3x3,37.7366173719863,-122.388350408836,other
4982.0,6.0,3x3,37.7893808348161,-122.437070045665,other
140459.0,12.0,3x3,37.7816400103646,-122.427397413482,other
23495.0,12.0,3x3,37.789721683256296,-122.435428321554,Ficus
8013.0,12.0,3x3,37.7793954847522,-122.44009404075399,Ficus
11102.0,5.0,other,37.758353750252105,-122.41474536781901,other
20213.0,6.0,4x4,37.7819372750965,-122.43652320334299,Pittosporum
29093.0,3.0,3x3,37.7141182292418,-122.448732141877,Tristaniopsis
26538.0,3.0,3x3,37.785040060898794,-122.41080112117399,Platanus
21619.0,12.0,3x3,37.783370480293996,-122.423959898857,Lophostemon
8153.0,3.0,3x3,37.781383777608795,-122.430724978461,Lophostemon
23505.0,4.0,other,37.788212853775896,-122.420019889812,Prunus
9412.0,3.0,other,37.7566023079729,-122.38797350648998,Lophostemon
11127.0,3.0,3x3,37.803277026383206,-122.41053974727501,Magnolia
11134.0,12.0,4x4,37.7814300071208,-122.44034941736601,Metrosideros
23525.0,3.0,other,37.785538067679795,-122.421992205597,Platanus
29123.0,3.0,3x3,37.7784393862348,-122.433816657579,other
18831.0,3.0,3x3,37.7751274863723,-122.437713444711,Pyrus
23466.0,3.0,3x3,37.7115017488702,-122.458329272374,other
29773.0,6.0,4x4,37.7819421842971,-122.43645071198,Pittosporum
85478.0,3.0,3x3,37.803456979280796,-122.407372982577,other
200856.0,3.0,3x3,37.780085075713295,-122.481800911494,other
21564.0,3.0,3x3,37.803642129208605,-122.407016292062,other
13941.0,18.0,3x3,37.738884107486,-122.43638423012699,Metrosideros
7363.0,3.0,3x3,37.791378262309706,-122.420766896,other
2864.0,18.0,3x3,37.7883341120707,-122.445329642351,other
14030.0,3.0,3x3,37.8036540726688,-122.40686916312401,Ficus
7105.0,2.0,other,37.7661580255906,-122.424245934501,other
13841.0,2.0,other,37.764535087455,-122.42408453767099,other
23181.0,1.0,other,37.7677768358576,-122.424400289657,other
5935.0,3.0,3x3,37.775454094869296,-122.43777328811301,Pyrus
9732.0,3.0,3x3,37.8007107898386,-122.41944539839899,Ficus
20141.0,12.0,3x3,37.7697509996198,-122.449479650766,Lophostemon
229522.0,30.0,3x3,37.788946778816296,-122.434254922131,Platanus
241323.0,20.0,other,37.78661174667121,-122.444856053153,other
13282.0,2.0,other,37.7613387412987,-122.423781567769,other
18005.0,2.0,3x3,37.7896094280702,-122.435192436588,Lophostemon
7102.0,3.0,3x3,37.799944136090495,-122.40984668478,Lophostemon
6923.0,12.0,3x3,37.7870958927498,-122.44095951208901,other
253533.0,12.0,4x4,37.778505771849204,-122.415201651543,Platanus
7104.0,40.0,4x4,37.7849676168973,-122.407000460322,Platanus
23411.0,3.0,3x3,37.7893685797349,-122.41900880992901,Prunus
3103.0,70.0,3x3,37.795879887193706,-122.418307974559,Ficus
13832.0,18.0,3x3,37.774422458417504,-122.43536385962601,Metrosideros
2973.0,12.0,3x3,37.78133830361049,-122.45507230946801,Metrosideros
5199.0,18.0,other,37.7877262951282,-122.43607738468398,other
11116.0,12.0,4x4,37.7788254036612,-122.430750669342,other
3019.0,12.0,3x3,37.8028128606857,-122.424996002386,Ficus
4634.0,45.0,3x3,37.791082768494704,-122.416025815338,Platanus
14440.0,45.0,3x3,37.801865757665894,-122.419512476126,Metrosideros
7285.0,3.0,3x3,37.803005290938394,-122.411197584686,Magnolia
5847.0,6.0,3x3,37.7815742079744,-122.43565172132,other
11896.0,12.0,3x3,37.7906598875046,-122.419270379518,Platanus
13242.0,3.0,3x3,37.776604295001,-122.438015775508,Pyrus
15038.0,60.0,3x3,37.7949916888776,-122.418279064023,Ficus
18927.0,12.0,4x4,37.786154598782396,-122.428155680217,other
12338.0,24.0,3x3,37.8017965647292,-122.41949538901899,other
18900.0,12.0,3x3,37.786309626644,-122.446003255008,other
22785.0,24.0,2x2,37.7953612769429,-122.42317701472,other
